openalex_id;display_name;normalized_name;level;wikidata_id;parent_display_names;parent_ids
https://openalex.org/C35057381;Philosophy and literature;philosophy and literature;2;https://www.wikidata.org/wiki/Q7186228;Epistemology, Literature;https://openalex.org/C111472728, https://openalex.org/C124952713
https://openalex.org/C36082774;Allegory;allegory;2;https://www.wikidata.org/wiki/Q4731385;Art history, Literature;https://openalex.org/C52119013, https://openalex.org/C124952713
https://openalex.org/C49848784;Archetype;archetype;2;https://www.wikidata.org/wiki/Q131714;Literature, Theology;https://openalex.org/C124952713, https://openalex.org/C27206212
https://openalex.org/C64277026;Italian literature;italian literature;2;https://www.wikidata.org/wiki/Q74217;Classics, Humanities, Literature;https://openalex.org/C74916050, https://openalex.org/C15708023, https://openalex.org/C124952713
https://openalex.org/C127896553;Novella;novella;2;https://www.wikidata.org/wiki/Q149537;Artificial intelligence, Literature;https://openalex.org/C154945302, https://openalex.org/C124952713
https://openalex.org/C155362674;Platonic idealism;platonic idealism;2;https://www.wikidata.org/wiki/Q7202432;Epistemology, Literature;https://openalex.org/C111472728, https://openalex.org/C124952713
https://openalex.org/C202087621;Mohism;mohism;2;https://www.wikidata.org/wiki/Q720866;Epistemology, Law, Literature;https://openalex.org/C111472728, https://openalex.org/C199539241, https://openalex.org/C124952713
https://openalex.org/C2776001163;Literary genre;literary genre;2;https://www.wikidata.org/wiki/Q223393;Literature;https://openalex.org/C124952713
https://openalex.org/C2779371347;Sophist;sophist;2;https://www.wikidata.org/wiki/Q3750514;Epistemology, Literature, Theology;https://openalex.org/C111472728, https://openalex.org/C124952713, https://openalex.org/C27206212
https://openalex.org/C2778949450;Scientific writing;scientific writing;2;https://www.wikidata.org/wiki/Q1965486;Linguistics, Literature;https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C2994472054;Popular fiction;popular fiction;2;https://www.wikidata.org/wiki/Q1194480;Literature;https://openalex.org/C124952713
https://openalex.org/C2992052466;Paradise lost;paradise lost;2;https://www.wikidata.org/wiki/Q28754;Art history, Literature;https://openalex.org/C52119013, https://openalex.org/C124952713
https://openalex.org/C112813540;Classical period;classical period;2;https://www.wikidata.org/wiki/Q17723;Acoustics, Literature, Pedagogy;https://openalex.org/C24890656, https://openalex.org/C124952713, https://openalex.org/C19417346
https://openalex.org/C2779020154;Cicero;cicero;2;https://www.wikidata.org/wiki/Q769996;Classics, Literature, Visual arts;https://openalex.org/C74916050, https://openalex.org/C124952713, https://openalex.org/C153349607
https://openalex.org/C2994491059;Critical edition;critical edition;2;https://www.wikidata.org/wiki/Q275456;Classics, Literature;https://openalex.org/C74916050, https://openalex.org/C124952713
https://openalex.org/C17192189;Epigraph;epigraph;2;https://www.wikidata.org/wiki/Q1347059;Literature, Mathematical analysis, Mathematical optimization;https://openalex.org/C124952713, https://openalex.org/C134306372, https://openalex.org/C126255220
https://openalex.org/C37586779;Atomism;atomism;2;https://www.wikidata.org/wiki/Q178668;Epistemology, Literature, Quantum mechanics;https://openalex.org/C111472728, https://openalex.org/C124952713, https://openalex.org/C62520636
https://openalex.org/C22124211;Scottish literature;scottish literature;2;https://www.wikidata.org/wiki/Q2180995;Classics, Literature;https://openalex.org/C74916050, https://openalex.org/C124952713
https://openalex.org/C151719136;Publishing;publishing;2;https://www.wikidata.org/wiki/Q3972943;Law, Literature;https://openalex.org/C199539241, https://openalex.org/C124952713
https://openalex.org/C169081014;Mysticism;mysticism;2;https://www.wikidata.org/wiki/Q45996;Law, Literature, Theology;https://openalex.org/C199539241, https://openalex.org/C124952713, https://openalex.org/C27206212
https://openalex.org/C177897776;Memoir;memoir;2;https://www.wikidata.org/wiki/Q112983;Art history, Law, Literature;https://openalex.org/C52119013, https://openalex.org/C199539241, https://openalex.org/C124952713
https://openalex.org/C2777083192;Plain language;plain language;2;https://www.wikidata.org/wiki/Q1814648;Law, Linguistics, Literature;https://openalex.org/C199539241, https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C2777688565;Paratext;paratext;2;https://www.wikidata.org/wiki/Q853520;Linguistics, Literature;https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C2777935057;Antithesis;antithesis;2;https://www.wikidata.org/wiki/Q487994;Epistemology, Linguistics, Literature;https://openalex.org/C111472728, https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C2780627709;Prologue;prologue;2;https://www.wikidata.org/wiki/Q920285;Archaeology, Literature;https://openalex.org/C166957645, https://openalex.org/C124952713
https://openalex.org/C2780642982;Decadence;decadence;2;https://www.wikidata.org/wiki/Q945895;Law, Literature, Market economy;https://openalex.org/C199539241, https://openalex.org/C124952713, https://openalex.org/C34447519
https://openalex.org/C2777914595;Allusion;allusion;2;https://www.wikidata.org/wiki/Q506667;Linguistics, Literature;https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C2778464370;Heteroglossia;heteroglossia;2;https://www.wikidata.org/wiki/Q3068733;Linguistics, Literature;https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C2779714059;Trope (literature);trope;2;https://www.wikidata.org/wiki/Q843227;Linguistics, Literature;https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C2780600232;Literary language;literary language;2;https://www.wikidata.org/wiki/Q1097949;Linguistics, Literature;https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C65290094;Canadian literature;canadian literature;2;https://www.wikidata.org/wiki/Q1723523;Literature;https://openalex.org/C124952713
https://openalex.org/C2777185723;Didacticism;didacticism;2;https://www.wikidata.org/wiki/Q2502127;Linguistics, Literature;https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C2778950570;Opus;opus;2;https://www.wikidata.org/wiki/Q1466199;Art history, Literature, Operating system;https://openalex.org/C52119013, https://openalex.org/C124952713, https://openalex.org/C111919701
https://openalex.org/C756385;World literature;world literature;2;https://www.wikidata.org/wiki/Q257085;Linguistics, Literature;https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C28999903;Ancient philosophy;ancient philosophy;2;https://www.wikidata.org/wiki/Q204100;Classics, Epistemology, Literature;https://openalex.org/C74916050, https://openalex.org/C111472728, https://openalex.org/C124952713
https://openalex.org/C41930186;Spanish literature;spanish literature;2;https://www.wikidata.org/wiki/Q238499;Humanities, Linguistics, Literature;https://openalex.org/C15708023, https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C57869631;Magnum opus;magnum opus;2;https://www.wikidata.org/wiki/Q4106712;Artificial intelligence, Astronomy, Literature;https://openalex.org/C154945302, https://openalex.org/C1276947, https://openalex.org/C124952713
https://openalex.org/C140713313;Pathos;pathos;2;https://www.wikidata.org/wiki/Q633885;Linguistics, Literature;https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C150608813;New Testament;new testament;2;https://www.wikidata.org/wiki/Q18813;Classics, Literature, Theology;https://openalex.org/C74916050, https://openalex.org/C124952713, https://openalex.org/C27206212
https://openalex.org/C171533372;History of literature;history of literature;2;https://www.wikidata.org/wiki/Q6497044;Literature;https://openalex.org/C124952713
https://openalex.org/C42041008;Catharsis;catharsis;2;https://www.wikidata.org/wiki/Q156296;Literature, Psychoanalysis;https://openalex.org/C124952713, https://openalex.org/C11171543
https://openalex.org/C187745722;Dramaturgy;dramaturgy;2;https://www.wikidata.org/wiki/Q492537;Aesthetics, Literature, Visual arts;https://openalex.org/C107038049, https://openalex.org/C124952713, https://openalex.org/C153349607
https://openalex.org/C2776795254;Redaction;redaction;2;https://www.wikidata.org/wiki/Q561071;Archaeology, Literature, Theology;https://openalex.org/C166957645, https://openalex.org/C124952713, https://openalex.org/C27206212
https://openalex.org/C2777504394;Idyll;idyll;2;https://www.wikidata.org/wiki/Q742530;Linguistics, Literature;https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C32685002;Romanticism;romanticism;2;https://www.wikidata.org/wiki/Q37068;Archaeology, Art history, Literature;https://openalex.org/C166957645, https://openalex.org/C52119013, https://openalex.org/C124952713
https://openalex.org/C139053684;Early Modern literature;early modern literature;2;https://www.wikidata.org/wiki/Q5326697;Classics, Literature;https://openalex.org/C74916050, https://openalex.org/C124952713
https://openalex.org/C198912144;Creative writing;creative writing;2;https://www.wikidata.org/wiki/Q586060;Literature, Visual arts;https://openalex.org/C124952713, https://openalex.org/C153349607
https://openalex.org/C2778672885;Stoicism;stoicism;2;https://www.wikidata.org/wiki/Q48235;Epistemology, Literature, Theology;https://openalex.org/C111472728, https://openalex.org/C124952713, https://openalex.org/C27206212
https://openalex.org/C2779612425;Apocrypha;apocrypha;2;https://www.wikidata.org/wiki/Q3092752;Classics, Literature, Theology;https://openalex.org/C74916050, https://openalex.org/C124952713, https://openalex.org/C27206212
https://openalex.org/C2781297728;Kansei;kansei;2;https://www.wikidata.org/wiki/Q1195131;Artificial intelligence, Human–computer interaction, Literature;https://openalex.org/C154945302, https://openalex.org/C107457646, https://openalex.org/C124952713
https://openalex.org/C2781415766;Intertextuality;intertextuality;2;https://www.wikidata.org/wiki/Q667404;Linguistics, Literature;https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C34862557;Ode;ode;2;https://www.wikidata.org/wiki/Q178985;Applied mathematics, Literature, Mathematical analysis;https://openalex.org/C28826006, https://openalex.org/C124952713, https://openalex.org/C134306372
https://openalex.org/C76744394;Indian literature;indian literature;2;https://www.wikidata.org/wiki/Q622237;Linguistics, Literature;https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C2776421488;Greek tragedy;greek tragedy;2;https://www.wikidata.org/wiki/Q34620;Classics, Literature;https://openalex.org/C74916050, https://openalex.org/C124952713
https://openalex.org/C2780583480;Tone (literature);tone;2;https://www.wikidata.org/wiki/Q1366327;Linguistics, Literature;https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C95407459;Medieval literature;medieval literature;2;https://www.wikidata.org/wiki/Q963619;Classics, Linguistics, Literature;https://openalex.org/C74916050, https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C146246686;Absurdism;absurdism;2;https://www.wikidata.org/wiki/Q333625;Epistemology, Law, Literature;https://openalex.org/C111472728, https://openalex.org/C199539241, https://openalex.org/C124952713
https://openalex.org/C177047870;Professional writing;professional writing;2;https://www.wikidata.org/wiki/Q3953114;Literature, Mathematics education, Pedagogy;https://openalex.org/C124952713, https://openalex.org/C145420912, https://openalex.org/C19417346
https://openalex.org/C509535802;Postmodernism;postmodernism;2;https://www.wikidata.org/wiki/Q47783;Epistemology, Literature;https://openalex.org/C111472728, https://openalex.org/C124952713
https://openalex.org/C531090456;Meiji period;meiji period;2;https://www.wikidata.org/wiki/Q3125096;Ancient history, Archaeology, Literature;https://openalex.org/C195244886, https://openalex.org/C166957645, https://openalex.org/C124952713
https://openalex.org/C2778440437;Defamiliarization;defamiliarization;2;https://www.wikidata.org/wiki/Q2336124;Aesthetics, Linguistics, Literature;https://openalex.org/C107038049, https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C2779930269;Chivalry;chivalry;2;https://www.wikidata.org/wiki/Q1056721;Ancient history, Archaeology, Literature;https://openalex.org/C195244886, https://openalex.org/C166957645, https://openalex.org/C124952713
https://openalex.org/C2993997181;Classical literature;classical literature;2;https://www.wikidata.org/wiki/Q841090;Classics, Literature;https://openalex.org/C74916050, https://openalex.org/C124952713
https://openalex.org/C63502638;Fiction writing;fiction writing;2;https://www.wikidata.org/wiki/Q38072107;Literature;https://openalex.org/C124952713
https://openalex.org/C518489957;Oral literature;oral literature;2;https://www.wikidata.org/wiki/Q986539;Linguistics, Literature;https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C2776142151;Legend;legend;2;https://www.wikidata.org/wiki/Q44342;Archaeology, Art history, Literature;https://openalex.org/C166957645, https://openalex.org/C52119013, https://openalex.org/C124952713
https://openalex.org/C2776285698;Exposition (narrative);exposition;2;https://www.wikidata.org/wiki/Q2642214;Literature;https://openalex.org/C124952713
https://openalex.org/C5021161;Non-fiction;non fiction;2;https://www.wikidata.org/wiki/Q213051;Law, Literature;https://openalex.org/C199539241, https://openalex.org/C124952713
https://openalex.org/C2778662471;Fable;fable;2;https://www.wikidata.org/wiki/Q693;Archaeology, Literature;https://openalex.org/C166957645, https://openalex.org/C124952713
https://openalex.org/C192083241;Latin literature;latin literature;2;https://www.wikidata.org/wiki/Q184890;Archaeology, Classics, Literature;https://openalex.org/C166957645, https://openalex.org/C74916050, https://openalex.org/C124952713
https://openalex.org/C2779863501;Exoticism;exoticism;2;https://www.wikidata.org/wiki/Q368949;Anthropology, Art history, Literature;https://openalex.org/C19165224, https://openalex.org/C52119013, https://openalex.org/C124952713
https://openalex.org/C2780973413;Literariness;literariness;2;https://www.wikidata.org/wiki/Q6647585;Linguistics, Literature;https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C2781071425;Epitaph;epitaph;2;https://www.wikidata.org/wiki/Q1772;Ancient history, Literature, Theology;https://openalex.org/C195244886, https://openalex.org/C124952713, https://openalex.org/C27206212
https://openalex.org/C2992474279;Detective fiction;detective fiction;2;https://www.wikidata.org/wiki/Q186424;Art history, Literature;https://openalex.org/C52119013, https://openalex.org/C124952713
https://openalex.org/C5399437;American literature;american literature;2;https://www.wikidata.org/wiki/Q233762;Literature;https://openalex.org/C124952713
https://openalex.org/C23924245;Epithet;epithet;2;https://www.wikidata.org/wiki/Q207869;Classics, Linguistics, Literature;https://openalex.org/C74916050, https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C194051139;Syllabic verse;syllabic verse;2;https://www.wikidata.org/wiki/Q2629608;Linguistics, Literature, Speech recognition;https://openalex.org/C41895202, https://openalex.org/C124952713, https://openalex.org/C28490314
https://openalex.org/C2993079128;Travel writing;travel writing;2;https://www.wikidata.org/wiki/Q1072723;Literature;https://openalex.org/C124952713
https://openalex.org/C115076146;Foot (prosody);foot;2;https://www.wikidata.org/wiki/Q1651051;Linguistics, Literature;https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C2778284071;History of the book;history of the book;2;https://www.wikidata.org/wiki/Q998434;Art history, Classics, Literature;https://openalex.org/C52119013, https://openalex.org/C74916050, https://openalex.org/C124952713
https://openalex.org/C2779594674;Platonism;platonism;2;https://www.wikidata.org/wiki/Q193589;Epistemology, Literature, Theology;https://openalex.org/C111472728, https://openalex.org/C124952713, https://openalex.org/C27206212
https://openalex.org/C2780792186;Anecdote;anecdote;2;https://www.wikidata.org/wiki/Q193206;Law, Literature;https://openalex.org/C199539241, https://openalex.org/C124952713
https://openalex.org/C199033989;Narrative;narrative;2;https://www.wikidata.org/wiki/Q1318295;Linguistics, Literature;https://openalex.org/C41895202, https://openalex.org/C124952713
